atom,channel,delta_Ha,osc,is_core,source,from_shell,occ_mo,virt_mo,occ_energy_Ha,virt_energy_Ha,d2_mo
Sn,eft_dipole_4d_occ_042_to_virt_106,8.865714133967,0.001584730861,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,42,106,-1.473431380906,7.392282753061,0.000134061185
Sn,eft_dipole_4d_occ_042_to_virt_107,8.865714133967,0.000158473086,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,42,107,-1.473431380906,7.392282753061,0.000013406119
Sn,eft_dipole_4d_occ_042_to_virt_109,8.865714133967,0.000158473086,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,42,109,-1.473431380906,7.392282753061,0.000013406119
Sn,eft_dipole_4d_occ_042_to_virt_111,8.865714133967,0.002377096292,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,42,111,-1.473431380906,7.392282753061,0.000201091778
Sn,eft_dipole_4d_occ_043_to_virt_023,1.547080124393,0.012158102364,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,23,-1.473431380906,0.073648743487,0.005894055925
Sn,eft_dipole_4d_occ_043_to_virt_024,1.547080124393,0.012158102364,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,24,-1.473431380906,0.073648743487,0.005894055925
Sn,eft_dipole_4d_occ_043_to_virt_026,1.852823358500,0.056389550390,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,26,-1.473431380906,0.379391977594,0.022825793187
Sn,eft_dipole_4d_occ_043_to_virt_027,1.852823358500,0.056389550390,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,27,-1.473431380906,0.379391977594,0.022825793187
Sn,eft_dipole_4d_occ_043_to_virt_029,3.482345627466,0.093313558771,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,29,-1.473431380906,2.008914246559,0.020097134680
Sn,eft_dipole_4d_occ_043_to_virt_030,3.482345627466,0.093313558771,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,30,-1.473431380906,2.008914246559,0.020097134680
Sn,eft_dipole_4d_occ_043_to_virt_032,9.818679114274,0.027231148864,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,32,-1.473431380906,8.345247733368,0.002080051849
Sn,eft_dipole_4d_occ_043_to_virt_033,9.818679114274,0.027231148864,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,33,-1.473431380906,8.345247733368,0.002080051849
Sn,eft_dipole_4d_occ_043_to_virt_035,30.368491631036,0.007517509251,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,35,-1.473431380906,28.895060250130,0.000185657293
Sn,eft_dipole_4d_occ_043_to_virt_036,30.368491631036,0.007517509251,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,36,-1.473431380906,28.895060250130,0.000185657293
Sn,eft_dipole_4d_occ_043_to_virt_078,1.737140558133,0.004854354170,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,78,-1.473431380906,0.263709177226,0.002095838250
Sn,eft_dipole_4d_occ_043_to_virt_079,1.737140558133,0.007766966671,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,79,-1.473431380906,0.263709177226,0.003353341200
Sn,eft_dipole_4d_occ_043_to_virt_080,1.737140558133,0.002912612502,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,80,-1.473431380906,0.263709177226,0.001257502950
Sn,eft_dipole_4d_occ_043_to_virt_082,1.737140558133,0.004854354170,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,82,-1.473431380906,0.263709177226,0.002095838250
Sn,eft_dipole_4d_occ_043_to_virt_085,2.168372060651,0.114899551684,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,85,-1.473431380906,0.694940679745,0.039741640896
Sn,eft_dipole_4d_occ_043_to_virt_086,2.168372060651,0.183839282695,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,86,-1.473431380906,0.694940679745,0.063586625433
Sn,eft_dipole_4d_occ_043_to_virt_087,2.168372060651,0.068939731011,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,87,-1.473431380906,0.694940679745,0.023844984538
Sn,eft_dipole_4d_occ_043_to_virt_089,2.168372060651,0.114899551684,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,4d,43,89,-1.473431380906,0.694940679745,0.039741640896
