case,C6_PSP,C6_PSP_EFT,C6_all_e,Delta_C6_missing,Delta_C6_EFT,closure_pct,double_counting_status,note
Li_q1_LDA,925.53342264,930.78112593,1137.75279476,212.2193721199999,5.247703290000004,2.472772979006214,clean,matched q1 PSP/basis; open-shell UKS LDA TDDFT
