atom,channel,delta_Ha,osc,is_core,source
Sn,rpa_001,0.184194471643,0.001145051583,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_002,0.233026739432,0.009360844085,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_003,0.233026763397,0.009361298707,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_004,0.241208305343,0.227068572691,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_005,0.241208385472,0.227068417956,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_006,0.251224283075,0.037764505789,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_011,0.266301601099,0.000425388432,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_012,0.266301886288,0.000425544682,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_014,0.333694883104,1.288468840478,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_015,0.333694900994,1.288468383593,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_020,0.344841454116,1.447350157587,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_035,0.543524430924,0.005611590928,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_036,0.562068967523,0.000746700732,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_037,0.562068970855,0.000746701353,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_038,0.611721449208,0.059459125291,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_039,0.620323587391,0.049844880287,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_040,0.620323601122,0.049844887814,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_045,1.238830858209,0.014154377019,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_046,1.246084263713,0.004439457395,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_047,1.246084348125,0.004439431495,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_049,1.256938381135,0.012107110315,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_050,1.256938384020,0.012107082416,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_067,3.095899476604,0.000004633454,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_068,3.125090558683,0.000295343594,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_069,3.125090558856,0.000295343591,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_070,3.141824324930,0.000070687057,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_071,3.149050241086,0.000025093454,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_072,3.149050296105,0.000025093450,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_073,4.719093050174,0.000341611216,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
Sn,rpa_074,4.719095037697,0.000341611174,true,"PySCF_PSP_{'Sn': [[2, 2], 0.605, 1, [6.2667823], 3, [0.56643732, 3, [[1.57118124, 1.47004118, -1.17857669], [1.47004118, -3.81477013, 3.04307193], [-1.17857669, 3.04307193, -2.41536347]]], [0.64184959, 2, [[0.52689769, 0.40325781], [0.40325781, -0.47714107]]], [0.99087302, 1, [[0.19876639]]]]}_TDDFT_PBE"
