atom,channel,delta_Ha,osc,is_core,source
Mg,rpa_001,0.162948480900,0.633868660238,true,"PySCF_PSP_{'Mg': [[2], 0.57696017, 1, [-2.69040744], 2, [0.5939235, 2, [[3.50321099, -0.71677167], [-0.71677167, 0.92534825]]], [0.70715728, 1, [[0.83115848]]]]}_TDDFT_PBE"
Mg,rpa_002,0.162948480900,0.633868660238,true,"PySCF_PSP_{'Mg': [[2], 0.57696017, 1, [-2.69040744], 2, [0.5939235, 2, [[3.50321099, -0.71677167], [-0.71677167, 0.92534825]]], [0.70715728, 1, [[0.83115848]]]]}_TDDFT_PBE"
Mg,rpa_003,0.162948480900,0.633868660238,true,"PySCF_PSP_{'Mg': [[2], 0.57696017, 1, [-2.69040744], 2, [0.5939235, 2, [[3.50321099, -0.71677167], [-0.71677167, 0.92534825]]], [0.70715728, 1, [[0.83115848]]]]}_TDDFT_PBE"
Mg,rpa_005,0.332249160807,0.018368337530,true,"PySCF_PSP_{'Mg': [[2], 0.57696017, 1, [-2.69040744], 2, [0.5939235, 2, [[3.50321099, -0.71677167], [-0.71677167, 0.92534825]]], [0.70715728, 1, [[0.83115848]]]]}_TDDFT_PBE"
Mg,rpa_006,0.332249160807,0.018368337530,true,"PySCF_PSP_{'Mg': [[2], 0.57696017, 1, [-2.69040744], 2, [0.5939235, 2, [[3.50321099, -0.71677167], [-0.71677167, 0.92534825]]], [0.70715728, 1, [[0.83115848]]]]}_TDDFT_PBE"
Mg,rpa_007,0.332249160807,0.018368337530,true,"PySCF_PSP_{'Mg': [[2], 0.57696017, 1, [-2.69040744], 2, [0.5939235, 2, [[3.50321099, -0.71677167], [-0.71677167, 0.92534825]]], [0.70715728, 1, [[0.83115848]]]]}_TDDFT_PBE"
Mg,eft_dipole_2p_occ_007_to_virt_003,2.308500272385,0.001809332197,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_004,2.426674211149,0.010038782734,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_005,2.805877172309,0.043073551320,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_006,6.112361745301,0.117283081842,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_025,2.393986092770,0.000680756544,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_027,2.393986092770,0.000226918848,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_028,2.393986092770,0.000680756544,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_029,2.393986092770,0.000680756544,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_030,2.613888500167,0.018095290370,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_032,2.613888500167,0.006031763457,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_033,2.613888500167,0.018095290370,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_034,2.613888500167,0.018095290370,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_035,3.079444721478,0.060484009675,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_037,3.079444721478,0.020161336558,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_038,3.079444721478,0.060484009675,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_039,3.079444721478,0.060484009675,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_040,3.911798820755,0.198174325562,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_042,3.911798820755,0.066058108521,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_043,3.911798820755,0.198174325562,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_007_to_virt_044,3.911798820755,0.198174325562,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_003,2.308500272385,0.001809332197,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_004,2.426674211149,0.010038782734,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_005,2.805877172309,0.043073551320,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_006,6.112361745301,0.117283081842,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_025,2.393986092770,0.000680756544,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_026,2.393986092770,0.000680756544,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_027,2.393986092770,0.000226918848,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_029,2.393986092770,0.000680756544,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_030,2.613888500167,0.018095290370,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_031,2.613888500167,0.018095290370,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_032,2.613888500167,0.006031763457,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_034,2.613888500167,0.018095290370,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_035,3.079444721478,0.060484009675,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_036,3.079444721478,0.060484009675,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_037,3.079444721478,0.020161336558,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_039,3.079444721478,0.060484009675,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_040,3.911798820755,0.198174325562,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_041,3.911798820755,0.198174325562,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_042,3.911798820755,0.066058108521,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_008_to_virt_044,3.911798820755,0.198174325562,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_009_to_virt_003,2.308500272385,0.001809332197,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_009_to_virt_004,2.426674211149,0.010038782734,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
Mg,eft_dipole_2p_occ_009_to_virt_005,2.805877172309,0.043073551320,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX
