atom,orbital,r_bohr,u
Ar,2p,1.22590620193,0.0892612163081
Ar,2p,1.23369909789,0.0865569264469
Ar,2p,1.24154153209,0.0839244452397
Ar,2p,1.24943381942,0.0813626876402
Ar,2p,1.25737627681,0.0788705226663
Ar,2p,1.26536922317,0.0764467758666
Ar,2p,1.27341297945,0.0740902319774
Ar,2p,1.28150786864,0.0717996377428
Ar,2p,1.28965421579,0.0695737048875
Ar,2p,1.29785234801,0.0674111132209
Ar,2p,1.30610259449,0.0653105138598
Ar,2p,1.31440528651,0.0632705325456
Ar,2p,1.32276075745,0.0612897730432
Ar,2p,1.33116934283,0.0593668205994
Ar,2p,1.33963138029,0.0575002454411
Ar,2p,1.34814720961,0.0556886062959
Ar,2p,1.35671717273,0.0539304539185
Ar,2p,1.36534161379,0.0522243346011
Ar,2p,1.37402087908,0.0505687936482
Ar,2p,1.38275531712,0.0489623788062
Ar,2p,1.39154527863,0.0474036436209
Ar,2p,1.40039111656,0.0458911507134
Ar,2p,1.40929318612,0.0444234749576
Ar,2p,1.41825184476,0.0429992065429
Ar,2p,1.4272674522,0.0416169539094
Ar,2p,1.43634037046,0.0402753465464
Ar,2p,1.44547096386,0.0389730376362
Ar,2p,1.45465959902,0.0377087065381
Ar,2p,1.46390664492,0.0364810611033
Ar,2p,1.47321247286,0.0352888398092
Ar,2p,1.48257745651,0.0341308137101
Ar,2p,1.4920019719,0.0330057881961
Ar,2p,1.50148639749,0.0319126045611
Ar,2p,1.5110311141,0.030850141368
Ar,2p,1.52063650499,0.0298173156191
Ar,2p,1.53030295587,0.0288130837261
Ar,2p,1.54003085488,0.0278364422798
Ar,2p,1.54982059263,0.0268864286249
Ar,2p,1.55967256224,0.0259621212411
Ar,2p,1.56958715929,0.0250626399323
Ar,2p,1.5795647819,0.0241871458345
Ar,2p,1.58960583071,0.023334841243
Ar,2p,1.59971070892,0.0225049692691
Ar,2p,1.60987982227,0.0216968133327
Ar,2p,1.6201135791,0.0209096965002
Ar,2p,1.63041239034,0.0201429806748
Ar,2p,1.64077666953,0.0193960656527
Ar,2p,1.65120683283,0.0186683880503
Ar,2p,1.66170329907,0.0179594201185
Ar,2p,1.67226648972,0.0172686684499
Ar,2p,1.68289682894,0.0165956725936
Ar,2p,1.69359474358,0.0159400035873
Ar,2p,1.70436066321,0.0153012624192
Ar,2p,1.71519502012,0.014679078429
Ar,2p,1.72609824936,0.0140731076621
Ar,2p,1.73707078875,0.0134830311856
Ar,2p,1.74811307886,0.0129085533784
Ar,2p,1.75922556311,0.0123494002066
Ar,2p,1.7704086877,0.011805317492
Ar,2p,1.78166290168,0.0112760691865
Ar,2p,1.79298865695,0.01076143566
Ar,2p,1.8043864083,0.0102612120117
Ar,2p,1.81585661339,0.00977520641202
Ar,2p,1.8273997328,0.00930323848399
Ar,2p,1.83901623003,0.00884513773144
Ar,2p,1.85070657154,0.00840074201973
Ar,2p,1.86247122673,0.00796989611539
Ar,2p,1.87431066802,0.00755245029054
Ar,2p,1.88622537081,0.00714825899561
Ar,2p,1.89821581352,0.00675717960545
Ar,2p,1.91028247761,0.00637907124174
Ar,2p,1.92242584762,0.00601379367451
Ar,2p,1.93464641115,0.00566120630463
Ar,2p,1.94694465892,0.00532116722933
Ar,2p,1.95932108474,0.00499353239112
Ar,2p,1.97177618559,0.00467815481111
Ar,2p,1.98431046158,0.00437488390564
Ar,2p,1.99692441603,0.00408356488681
Ar,2p,2.00961855543,0.00380403824454
Ar,2p,2.02239338951,0.00353613930959
Ar,2p,2.03524943123,0.00327969789505
Ar,2p,2.04818719682,0.00303453801397
Ar,2p,2.06120720579,0.00280047767098
Ar,2p,2.07430998093,0.00257732872426
Ar,2p,2.08749604839,0.00236489681535
Ar,2p,2.10076593764,0.00216298136278
Ar,2p,2.11412018152,0.00197137561649
Ar,2p,2.12755931626,0.00178986676872
Ar,2p,2.1410838815,0.00161823611801
Ar,2p,2.15469442031,0.00145625928202
Ar,2p,2.16839147921,0.00130370645519
Ar,2p,2.18217560819,0.00116034270733
Ar,2p,2.19604736074,0.00102592831889
Ar,2p,2.21000729388,0.000900219149031
Ar,2p,2.22405596815,0.000782967032283
Ar,2p,2.23819394767,0.000673920200104
Ar,2p,2.25242180014,0.000572823723224
Ar,2p,2.26674009686,0.000479419971171
Ar,2p,2.28114941278,0.000393449085261
Ar,2p,2.29565032649,0.000314649461499
Ar,2p,2.31024342026,0.000242758240066
Ar,2p,2.32492928008,0.000177511798092
Ar,2p,2.33970849562,0.000118646242657
Ar,2p,2.35458166036,6.58979011246e-05
Ar,2p,2.3695493715,1.90038060225e-05
Ar,2p,2.38461223006,-2.22978280444e-05
Ar,2p,2.39977084089,-5.82671378607e-05
Ar,2p,2.41502581265,-8.9162157622e-05
Ar,2p,2.43037775791,-0.000115238379527
Ar,2p,2.44582729311,-0.000136748330749
Ar,2p,2.46137503862,-0.00015394116842
Ar,2p,2.47702161873,-0.000167062294071
Ar,2p,2.49276766174,-0.000176352988779
Ar,2p,2.5086137999,-0.000182050070096
Ar,2p,2.52456066951,-0.000184385571658
Ar,2p,2.5406089109,-0.000183586446188
Ar,2p,2.55675916847,-0.000179874292444
Ar,2p,2.57301209074,-0.000173465106498
Ar,2p,2.58936833031,-0.000164569057566
Ar,2p,2.60582854397,-0.000153390288476
Ar,2p,2.62239339266,-0.000140126740689
Ar,2p,2.63906354153,-0.000124970003673
Ar,2p,2.65583965995,-0.000108105188297
Ar,2p,2.67272242156,-8.97108237899e-05
Ar,2p,2.68971250427,-6.99587776846e-05
Ar,2p,2.70681059031,-4.90141981016e-05
Ar,2p,2.72401736624,-2.70354775906e-05
Ar,2p,2.74133352297,-4.1742376993e-06
Ar,2p,2.75875975584,1.94246666514e-05
Ar,2p,2.77629676457,4.36231239658e-05
Ar,2p,2.79394525335,6.82897251774e-05
Ar,2p,2.81170593084,9.32997059342e-05
Ar,2p,2.82957951021,0.000118534873279
Ar,2p,2.84756670915,0.000143883517858
Ar,2p,2.86566824994,0.000169240312808
Ar,2p,2.88388485942,0.000194506200485
Ar,2p,2.90221726906,0.000219588268179
Ar,2p,2.92066621499,0.000244399613981
Ar,2p,2.93923243802,0.000268859203911
Ar,2p,2.95791668366,0.000292891721424
Ar,2p,2.97671970215,0.000316427410365
Ar,2p,2.99564224852,0.000339401912421
Ar,2p,3.01468508258,0.000361756100043
Ar,2p,3.033848969,0.000383435905827
Ar,2p,3.05313467728,0.000404392149198
Ar,2p,3.07254298181,0.000424580361332
Ar,2p,3.09207466194,0.000443960609002
Ar,2p,3.11173050193,0.00046249731817
Ar,2p,3.13151129106,0.000480159097966
Ar,2p,3.1514178236,0.000496918565657
Ar,2p,3.17145089888,0.000512752173195
Ar,2p,3.19161132132,0.000527640035819
Ar,2p,3.21189990045,0.000541565763165
Ar,2p,3.23231745094,0.000554516293266
Ar,2p,3.25286479263,0.000566481729752
Ar,2p,3.2735427506,0.000577455182576
Ar,2p,3.29435215514,0.000587432612432
Ar,2p,3.31529384184,0.000596412679133
Ar,2p,3.33636865161,0.000604396593971
Ar,2p,3.35757743068,0.000611387976293
Ar,2p,3.37892103067,0.000617392714244
Ar,2p,3.40040030863,0.000622418829812
Ar,2p,3.42201612703,0.000626476348048
Ar,2p,3.44376935385,0.00062957717061
Ar,2p,3.46566086255,0.000631734953407
Ar,2p,3.4876915322,0.00063296498845
Ar,2p,3.50986224739,0.00063328408967
Ar,2p,3.5321738984,0.00063271048278
Ar,2p,3.55462738111,0.000631263698935
Ar,2p,3.57722359714,0.000628964472183
Ar,2p,3.59996345381,0.000625834640575
Ar,2p,3.62284786424,0.000621897050791
Ar,2p,3.64587774732,0.000617175466221
Ar,2p,3.6690540278,0.000611694478368
Ar,2p,3.69237763631,0.000605479421457
Ar,2p,3.71584950938,0.000598556290186
Ar,2p,3.73947058953,0.000590951660488
Ar,2p,3.76324182522,0.000582692613238
Ar,2p,3.78716417097,0.000573806660815
Ar,2p,3.81123858738,0.000564321676439
Ar,2p,3.83546604112,0.000554265826208
Ar,2p,3.85984750504,0.000543667503806
Ar,2p,3.88438395815,0.00053255526778
Ar,2p,3.9090763857,0.000520957781362
Ar,2p,3.93392577918,0.000508903754776
Ar,2p,3.95893313641,0.000496421890012
Ar,2p,3.98409946154,0.000483540828
Ar,2p,4.00942576511,0.000470289098172
Ar,2p,4.03491306406,0.000456695070361
Ar,2p,4.06056238183,0.000442786909042
Ar,2p,4.08637474834,0.000428592529828
Ar,2p,4.11235120007,0.000414139558284
Ar,2p,4.13849278009,0.000399455290899
Ar,2p,4.16480053808,0.000384566658344
Ar,2p,4.19127553041,0.000369500190849
Ar,2p,4.21791882018,0.00035428198575
Ar,2p,4.24473147721,0.00033893767713
Ar,2p,4.27171457815,0.000323492407553
Ar,2p,4.29886920649,0.000307970801809
Ar,2p,4.3261964526,0.000292396942662
Ar,2p,4.35369741378,0.000276794348543
Ar,2p,4.38137319432,0.000261185953139
Ar,2p,4.4092249055,0.000245594086822
Ar,2p,4.43725366571,0.000230040459885
Ar,2p,4.4654606004,0.000214546147497
Ar,2p,4.49384684221,0.000199131576349
Ar,2p,4.52241353097,0.000183816512909
Ar,2p,4.55116181375,0.000168620053235
Ar,2p,4.58009284491,0.000153560614276
Ar,2p,4.60920778615,0.000138655926603
Ar,2p,4.63850780657,0.000123923028499
Ar,2p,4.66799408269,0.000109378261349
Ar,2p,4.6976677985,9.50372662534e-05
Ar,2p,4.72753014552,8.09149818248e-05
Ar,2p,4.75758232287,6.70256430785e-05
Ar,2p,4.78782553725,5.33827813692e-05
Ar,2p,4.81826100306,3.9999225321e-05
Ar,2p,4.84888994242,2.68871026799e-05
Ar,2p,4.87971358521,1.40578430429e-05
Ar,2p,4.91073316912,1.52218141145e-06
Ar,2p,4.94194993973,-1.07098374805e-05
Ar,2p,4.97336515051,-2.26288541093e-05
Ar,2p,5.00498006293,-3.42261884169e-05
Ar,2p,5.03679594645,-4.54938334172e-05
Ar,2p,5.06881407862,-5.64244481902e-05
Ar,2p,5.1010357451,-6.70113502943e-05
Ar,2p,5.13346223972,-7.72485076282e-05
Ar,2p,5.16609486455,-8.7130529766e-05
Ar,2p,5.19893492993,-9.66526587893e-05
Ar,2p,5.23198375451,-0.000105810759638
Ar,2p,5.26524266536,-0.000114601309995
Ar,2p,5.29871299796,-0.000123021389722
Ar,2p,5.33239609628,-0.000131068669857
Ar,2p,5.36629331285,-0.000138741401193
Ar,2p,5.40040600877,-0.000146038402433
Ar,2p,5.43473555382,-0.000152959047952
Ar,2p,5.46928332647,-0.00015950325515
Ar,2p,5.50405071397,-0.000165671471425
Ar,2p,5.53903911236,-0.000171464660762
Ar,2p,5.57424992659,-0.000176884289944
Ar,2p,5.60968457052,-0.000181932314406
Ar,2p,5.64534446699,-0.000186611163734
Ar,2p,5.6812310479,-0.000190923726803
Ar,2p,5.71734575425,-0.000194873336602
Ar,2p,5.75369003621,-0.000198463754721
Ar,2p,5.79026535313,-0.000201699155539
Ar,2p,5.82707317369,-0.000204584110115
Ar,2p,5.86411497586,-0.000207123569809
Ar,2p,5.90139224703,-0.000209322849652
Ar,2p,5.93890648405,-0.000211187611471
Ar,2p,5.97665919326,-0.000212723846818
Ar,2p,6.0146518906,-0.000213937859715
Ar,2p,6.05288610164,-0.000214836249234
Ar,2p,6.09136336164,-0.000215425891953
Ar,2p,6.13008521563,-0.000215713924325
Ar,2p,6.16905321845,-0.000215707724974
Ar,2p,6.20826893483,-0.000215414896961
Ar,2p,6.24773393944,-0.000214843250058
Ar,2p,6.28744981699,-0.000214000783066
Ar,2p,6.32741816222,-0.000212895666195
Ar,2p,6.36764058003,-0.000211536223579
Ar,2p,6.40811868553,-0.000209930915922
Ar,2p,6.44885410407,-0.000208088323345
Ar,2p,6.48984847137,-0.000206017128447
Ar,2p,6.53110343352,-0.000203726099638
Ar,2p,6.57262064707,-0.000201224074755
Ar,2p,6.61440177913,-0.00019851994502
Ar,2p,6.65644850737,-0.000195622639349
Ar,2p,6.69876252015,-0.000192541109067
Ar,2p,6.74134551657,-0.000189284313035
Ar,2p,6.7841992065,-0.000185861203235
Ar,2p,6.8273253107,-0.000182280710834
Ar,2p,6.87072556088,-0.000178551732736
Ar,2p,6.91440169972,-0.000174683118666
Ar,2p,6.95835548102,-0.000170683658785
Ar,2p,7.00258866971,-0.000166562071859
Ar,2p,7.04710304193,-0.000162326993999
Ar,2p,7.09190038512,-0.000157986967965
Ar,2p,7.13698249808,-0.000153550433068
Ar,2p,7.18235119106,-0.000149025715644
Ar,2p,7.2280082858,-0.000144421020123
Ar,2p,7.27395561563,-0.000139744420685
Ar,2p,7.32019502551,-0.000135003853499
Ar,2p,7.36672837217,-0.000130207109532
Ar,2p,7.41355752411,-0.000125361827936
Ar,2p,7.46068436172,-0.000120475489978
Ar,2p,7.50811077734,-0.000115555413531
Ar,2p,7.55583867534,-0.000110608748071
Ar,2p,7.60386997221,-0.000105642470206
Ar,2p,7.65220659659,-0.000100663379685
Ar,2p,7.70085048941,-9.56780958839e-05
Ar,2p,7.74980360393,-9.06930547417e-05
Ar,2p,7.79906790582,-8.5714506133e-05
Ar,2p,7.84864537325,-8.07485116448e-05
Ar,2p,7.89853799697,-7.58009427335e-05
Ar,2p,7.94874778037,-7.08774792565e-05
Ar,2p,7.9992767396,-6.59836083312e-05
Ar,2p,8.05012690359,-6.11246235166e-05
Ar,2p,8.10130031421,-5.63056242876e-05
Ar,2p,8.15279902628,-5.15315157792e-05
Ar,2p,8.20462510769,-4.6807008783e-05
Ar,2p,8.25678063947,-4.21366199723e-05
Ar,2p,8.3092677159,-3.75246723384e-05
Ar,2p,8.36208844455,-3.29752958186e-05
Ar,2p,8.41524494639,-2.84924280994e-05
Ar,2p,8.46873935589,-2.40798155789e-05
Ar,2p,8.52257382107,-1.97410144748e-05
Ar,2p,8.57675050361,-1.54793920631e-05
Ar,2p,8.63127157894,-1.12981280395e-05
Ar,2p,8.6861392363,-7.200215989e-06
Ar,2p,8.74135567886,-3.18846496005e-06
Ar,2p,8.79692312381,7.34498867903e-07
Ar,2p,8.8528438024,4.56623042648e-06
Ar,2p,8.90911996009,8.30446391549e-06
Ar,2p,8.9657538566,1.19471108777e-05
Ar,2p,9.02274776602,1.54922581935e-05
Ar,2p,9.08010397691,1.89381659952e-05
Ar,2p,9.13782479235,2.22832655022e-05
Ar,2p,9.19591253007,2.55261567746e-05
Ar,2p,9.25436952256,2.86656063838e-05
Ar,2p,9.3131981171,3.17005449971e-05
Ar,2p,9.3724006759,3.46300648749e-05
Ar,2p,9.43197957621,3.74534172748e-05
Ar,2p,9.49193721037,4.0170009761e-05
Ar,2p,9.55227598592,4.27794034131e-05
Ar,2p,9.61299832573,4.5281309934e-05
Ar,2p,9.67410666806,4.7675588649e-05
Ar,2p,9.73560346666,4.99622433974e-05
Ar,2p,9.79749119089,5.21414193089e-05
Ar,2p,9.8597723258,5.42133994677e-05
Ar,2p,9.92244937224,5.61786014574e-05
Ar,2p,9.98552484697,5.80375737895e-05
Ar,2p,10.0490012827,5.9790992212e-05
Ar,2p,10.1128812284,6.14396559014e-05
Ar,2p,10.1771672489,6.29844835344e-05
Ar,2p,10.2418619258,6.44265092515e-05
Ar,2p,10.3069678566,6.57668784979e-05
Ar,2p,10.3724876559,6.70068437694e-05
Ar,2p,10.4384239543,6.81477602398e-05
Ar,2p,10.5047793996,6.91910813059e-05
Ar,2p,10.5715566561,7.01383540278e-05
Ar,2p,10.6387584054,7.09912144964e-05
Ar,2p,10.7063873458,7.1751383115e-05
Ar,2p,10.7744461928,7.24206598218e-05
Ar,2p,10.8429376795,7.30009192543e-05
Ar,2p,10.9118645559,7.34941058599e-05
Ar,2p,10.9812295898,7.39022289802e-05
Ar,2p,11.0510355665,7.42273579039e-05
Ar,2p,11.1212852889,7.44716169077e-05
Ar,2p,11.191981578,7.46371803e-05
Ar,2p,11.2631272724,7.47262674684e-05
Ar,2p,11.3347252291,7.47411379597e-05
Ar,2p,11.4067783228,7.46840865857e-05
Ar,2p,11.4792894469,7.4557438588e-05
Ar,2p,11.552261513,7.43635448549e-05
Ar,2p,11.6256974512,7.4104777214e-05
Ar,2p,11.6996002103,7.378352381e-05
Ar,2p,11.7739727578,7.34021845757e-05
Ar,2p,11.8488180801,7.29631668105e-05
Ar,2p,11.9241391825,7.24688808749e-05
Ar,2p,11.9999390895,7.19217360115e-05
Ar,2p,12.0762208448,7.13241363018e-05
Ar,2p,12.1529875114,7.06784767638e-05
Ar,2p,12.2302421718,6.99871396041e-05
Ar,2p,12.3079879281,6.92524906246e-05
Ar,2p,12.3862279022,6.84768757947e-05
Ar,2p,12.4649652357,6.76626179897e-05
Ar,2p,12.5442030902,6.68120139035e-05
Ar,2p,12.6239446474,6.59273311356e-05
Ar,2p,12.7041931095,6.5010805459e-05
Ar,2p,12.7849516985,6.40646382595e-05
Ar,2p,12.8662236574,6.30909941663e-05
Ar,2p,12.9480122496,6.20919988516e-05
Ar,2p,13.0303207592,6.10697370134e-05
Ar,2p,13.1131524913,6.00262505341e-05
Ar,2p,13.1965107718,5.89635368112e-05
Ar,2p,13.2803989481,5.78835472602e-05
Ar,2p,13.3648203885,5.6788185979e-05
Ar,2p,13.4497784829,5.56793085778e-05
Ar,2p,13.5352766428,5.45587211629e-05
Ar,2p,13.6213183012,5.34281794689e-05
Ar,2p,13.7079069132,5.22893881372e-05
Ar,2p,13.7950459555,5.11440001285e-05
Ar,2p,13.8827389273,4.99936162688e-05
Ar,2p,13.9709893497,4.88397849143e-05
Ar,2p,14.0598007663,4.76840017355e-05
Ar,2p,14.1491767434,4.65277096075e-05
Ar,2p,14.2391208698,4.53722986011e-05
Ar,2p,14.329636757,4.4219106067e-05
Ar,2p,14.4207280398,4.30694168081e-05
Ar,2p,14.5123983757,4.19244633258e-05
Ar,2p,14.6046514457,4.07854261442e-05
Ar,2p,14.6974909543,3.96534341941e-05
Ar,2p,14.7909206292,3.85295652568e-05
Ar,2p,14.8849442221,3.74148464625e-05
Ar,2p,14.9795655084,3.63102548318e-05
Ar,2p,15.0747882876,3.52167178609e-05
Ar,2p,15.1706163833,3.41351141408e-05
Ar,2p,15.2670536433,3.30662740099e-05
Ar,2p,15.3641039401,3.20109802329e-05
Ar,2p,15.4617711705,3.09699687034e-05
Ar,2p,15.5600592565,2.99439291677e-05
Ar,2p,15.6589721446,2.89335059649e-05
Ar,2p,15.7585138066,2.79392987836e-05
Ar,2p,15.8586882396,2.6961863432e-05
Ar,2p,15.9594994659,2.60017126185e-05
Ar,2p,16.0609515335,2.50593167444e-05
Ar,2p,16.1630485163,2.41351047063e-05
Ar,2p,16.2657945138,2.32294647064e-05
Ar,2p,16.3691936517,2.23427450741e-05
Ar,2p,16.4732500819,2.14752550954e-05
Ar,2p,16.5779679827,2.06272658535e-05
Ar,2p,16.683351559,1.97990110774e-05
Ar,2p,16.7894050424,1.89906880026e-05
Ar,2p,16.8961326913,1.82024582437e-05
Ar,2p,17.0035387914,1.7434448678e-05
Ar,2p,17.1116276555,1.66867523435e-05
Ar,2p,17.2204036237,1.595942935e-05
Ar,2p,17.329871064,1.52525078066e-05
Ar,2p,17.4400343718,1.45659847633e-05
Ar,2p,17.5508979707,1.38998271704e-05
Ar,2p,17.6624663123,1.32539728539e-05
Ar,2p,17.7747438766,1.26283315094e-05
Ar,2p,17.887735172,1.20227857129e-05
Ar,2p,18.0014447356,1.14371919501e-05
Ar,2p,18.1158771333,1.08713816629e-05
Ar,2p,18.23103696,1.03251623142e-05
Ar,2p,18.3469288399,9.79831846854e-06
Ar,2p,18.4635574265,9.29061288996e-06
Ar,2p,18.5809274031,8.80178765448e-06
Ar,2p,18.6990434823,8.33156527658e-06
Ar,2p,18.8179104073,7.8796498488e-06
Ar,2p,18.9375329508,7.44572819137e-06
Ar,2p,19.0579159164,7.02947101202e-06
Ar,2p,19.1790641378,6.63053407186e-06
Ar,2p,19.3009824798,6.24855935675e-06
Ar,2p,19.4236758377,5.88317625067e-06
Ar,2p,19.5471491384,5.53400270956e-06
Ar,2p,19.6714073396,5.20064643163e-06
Ar,2p,19.7964554311,4.88270602312e-06
Ar,2p,19.9222984339,4.5797721547e-06
Ar,2p,20.0489414012,4.29142870759e-06
Ar,2p,20.1763894182,4.01725390467e-06
Ar,2p,20.3046476026,3.75682142512e-06
Ar,2p,20.4337211044,3.50970149834e-06
Ar,2p,20.5636151064,3.27546197543e-06
Ar,2p,20.6943348245,3.05366937448e-06
Ar,2p,20.8258855077,2.84388989729e-06
Ar,2p,20.9582724381,2.64569041476e-06
Ar,2p,21.0915009318,2.45863941867e-06
Ar,2p,21.2255763384,2.28230793674e-06
Ar,2p,21.3605040416,2.11627040957e-06
Ar,2p,21.4962894593,1.96010552671e-06
Ar,2p,21.6329380439,1.81339702041e-06
Ar,2p,21.7704552824,1.67573441503e-06
Ar,2p,21.9088466967,1.54671373086e-06
Ar,2p,22.0481178438,1.42593814099e-06
Ar,2p,22.1882743161,1.31301858025e-06
Ar,2p,22.3293217413,1.20757430539e-06
Ar,2p,22.4712657832,1.10923340598e-06
Ar,2p,22.6141121413,1.01763326567e-06
Ar,2p,22.7578665517,9.32420973832e-07
Ar,2p,22.9025347866,8.53253687631e-07
Ar,2p,23.0481226551,7.79798945002e-07
Ar,2p,23.1946360031,7.11734929103e-07
Ar,2p,23.3420807138,6.48750685144e-07
Ar,2p,23.4904627077,5.90546290565e-07
Ar,2p,23.6397879429,5.36832979872e-07
Ar,2p,23.7900624156,4.87333225543e-07
Ar,2p,23.9412921598,4.4178077658e-07
Ar,2p,24.0934832481,3.99920656526e-07
Ar,2p,24.2466417916,3.61509122819e-07
Ar,2p,24.4007739403,3.26313589504e-07
Ar,2p,24.5558858831,2.94112515478e-07
Ar,2p,24.7119838486,2.64695260502e-07
Ar,2p,24.8690741046,2.37861911245e-07
Ar,2p,25.0271629591,2.13423079791e-07
Ar,2p,25.18625676,1.91199676979e-07
Ar,2p,25.3463618956,1.71022663017e-07
Ar,2p,25.5074847947,1.52732777813e-07
Ar,2p,25.6696319271,1.36180253458e-07
Ar,2p,25.8328098038,1.21224511241e-07
Ar,2p,25.997024977,1.0773384558e-07
Ar,2p,26.1622840406,9.55850971744e-08
Ar,2p,26.3285936305,8.46633176056e-08
Ar,2p,26.4959604247,7.48614275552e-08
Ar,2p,26.6643911437,6.60798707099e-08
Ar,2p,26.8338925507,5.82262653204e-08
Ar,2p,27.0044714519,5.12150552701e-08
Ar,2p,27.1761346968,4.49671624082e-08
Ar,2p,27.3488891784,3.94096417594e-08
Ar,2p,27.5227418335,3.44753411147e-08
Ar,2p,27.697699643,3.01025663692e-08
Ar,2p,27.8737696322,2.62347538422e-08
Ar,2p,28.0509588711,2.28201506864e-08
Ar,2p,28.2292744745,1.98115043606e-08
Ar,2p,28.4087236026,1.7165762009e-08
Ar,2p,28.5893134611,1.48437804641e-08
Ar,2p,28.7710513013,1.2810047467e-08
Ar,2p,28.9539444208,1.10324145812e-08
Ar,2p,29.1380001636,9.48184215661e-09
Ar,2p,29.3232259203,8.13215659943e-09
Ar,2p,29.5096291284,6.95982009703e-09
Ar,2p,29.6972172729,5.94371285325e-09
Ar,2p,29.8859978862,5.064927803e-09
Ar,2p,30.0759785486,4.30657769342e-09
Ar,2p,30.2671668886,3.65361434772e-09
Ar,2p,30.4595705834,3.09265986221e-09
Ar,2p,30.6531973586,2.61184943045e-09
Ar,2p,30.8480549893,2.20068543902e-09
Ar,2p,31.0441512998,1.84990243773e-09
Ar,2p,31.2414941642,1.55134255203e-09
Ar,2p,31.4400915066,1.29784087783e-09
Ar,2p,31.6399513016,1.08312037779e-09
Ar,2p,31.8410815743,9.01695782955e-10
Ar,2p,32.0434904011,7.48785994342e-10
Ar,2p,32.2471859095,6.2023447498e-10
Ar,2p,32.4521762786,5.12437123778e-10
Ar,2p,32.6584697398,4.22277127428e-10
Ar,2p,32.8660745767,3.47066295602e-10
Ar,2p,33.0749991253,2.8449239671e-10
Ar,2p,33.2852517749,2.32572026615e-10
Ar,2p,33.4968409681,1.89608560009e-10
Ar,2p,33.709775201,1.54154753519e-10
Ar,2p,33.9240630239,1.24979590436e-10
Ar,2p,34.1397130413,1.01038978892e-10
Ar,2p,34.3567339125,8.14499380388e-11
Ar,2p,34.5751343518,6.54679298839e-11
Ar,2p,34.7949231289,5.24670176944e-11
Ar,2p,35.0161090692,4.19225549802e-11
Ar,2p,35.2387010543,3.33961317881e-11
Ar,2p,35.4627080221,2.65225271878e-11
Ar,2p,35.6881389676,2.09984382382e-11
Ar,2p,35.9150029428,1.65727762442e-11
Ar,2p,36.1433090571,1.30383406547e-11
Ar,2p,36.373066478,1.02246994227e-11
Ar,2p,36.6042844313,7.99212199098e-12
Ar,2p,36.8369722013,6.22642725872e-12
Ar,2p,37.0711391314,4.83462389671e-12
Ar,2p,37.3067946245,3.74123422758e-12
Ar,2p,37.5439481431,2.88520558313e-12
Ar,2p,37.7826092099,2.21732463101e-12
Ar,2p,38.0227874081,1.6980606614e-12
Ar,2p,38.264492382,1.29577329928e-12
Ar,2p,38.5077338369,9.85228608211e-13
Ar,2p,38.7525215402,7.46375141798e-13
Ar,2p,38.998865321,5.6333824086e-13
Ar,2p,39.2467750711,4.23596832583e-13
Ar,2p,39.496260745,3.17312227461e-13
Ar,2p,39.7473323608,2.36782994256e-13
Ar,2p,40,1.76003984923e-13
Ar,2s,1e-05,-0.000419784011604
Ar,2s,1.00635684521e-05,-0.00042245250674
Ar,2s,1.01275409989e-05,-0.000425137964951
Ar,2s,1.01919202094e-05,-0.000427840494073
Ar,2s,1.02567086685e-05,-0.000430560202617
Ar,2s,1.03219089778e-05,-0.000433297199787
Ar,2s,1.03875237555e-05,-0.000436051595487
Ar,2s,1.0453555636e-05,-0.000438823500303
Ar,2s,1.05200072711e-05,-0.000441613025548
Ar,2s,1.05868813289e-05,-0.000444420283221
Ar,2s,1.06541804947e-05,-0.000447245386041
Ar,2s,1.07219074709e-05,-0.000450088447447
Ar,2s,1.0790064977e-05,-0.000452949581596
Ar,2s,1.08586557498e-05,-0.00045582890337
Ar,2s,1.09276825436e-05,-0.000458726528384
Ar,2s,1.099714813e-05,-0.000461642572981
Ar,2s,1.10670552984e-05,-0.000464577154252
Ar,2s,1.11374068558e-05,-0.000467530390025
Ar,2s,1.12082056272e-05,-0.000470502398884
Ar,2s,1.12794544554e-05,-0.00047349330016
Ar,2s,1.13511562014e-05,-0.00047650321395
Ar,2s,1.14233137442e-05,-0.000479532261103
Ar,2s,1.14959299815e-05,-0.000482580563254
Ar,2s,1.15690078289e-05,-0.000485648242791
Ar,2s,1.16425502208e-05,-0.00048873542289
Ar,2s,1.17165601104e-05,-0.000491842227515
Ar,2s,1.17910404694e-05,-0.000494968781409
Ar,2s,1.18659942884e-05,-0.000498115210105
Ar,2s,1.19414245773e-05,-0.000501281639949
Ar,2s,1.20173343649e-05,-0.00050446819808
Ar,2s,1.20937266993e-05,-0.000507675012444
Ar,2s,1.21706046479e-05,-0.000510902211801
Ar,2s,1.22479712977e-05,-0.000514149925732
Ar,2s,1.23258297553e-05,-0.00051741828464
Ar,2s,1.24041831471e-05,-0.00052070741976
Ar,2s,1.24830346193e-05,-0.000524017463157
Ar,2s,1.25623873381e-05,-0.000527348547737
Ar,2s,1.26422444898e-05,-0.000530700807247
Ar,2s,1.27226092811e-05,-0.000534074376295
Ar,2s,1.28034849389e-05,-0.000537469390331
Ar,2s,1.28848747108e-05,-0.000540885985678
Ar,2s,1.29667818648e-05,-0.000544324299515
Ar,2s,1.30492096899e-05,-0.000547784469898
Ar,2s,1.3132161496e-05,-0.000551266635764
Ar,2s,1.32156406139e-05,-0.00055477093693
Ar,2s,1.32996503956e-05,-0.000558297514097
