atom,channel,delta_Ha,osc,is_core,source,from_shell,occ_mo,virt_mo,occ_energy_Ha,virt_energy_Ha,d2_mo
Ge,eft_dipole_3d_occ_024_to_virt_044,2.905714617018,0.053890069234,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,24,44,-1.670297716523,1.235416900495,0.013909677051
Ge,eft_dipole_3d_occ_024_to_virt_045,2.905714617018,0.143706851290,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,24,45,-1.670297716523,1.235416900495,0.037092472136
Ge,eft_dipole_3d_occ_024_to_virt_046,2.905714617018,0.089816782056,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,24,46,-1.670297716523,1.235416900495,0.023182795085
Ge,eft_dipole_3d_occ_025_to_virt_015,2.138403423986,0.041380654070,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,15,-1.670297716523,0.468105707463,0.014513393593
Ge,eft_dipole_3d_occ_025_to_virt_016,2.138403423986,0.041380654070,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,16,-1.670297716523,0.468105707463,0.014513393593
Ge,eft_dipole_3d_occ_025_to_virt_018,5.838862288863,0.071381211282,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,18,-1.670297716523,4.168564572340,0.009168893838
Ge,eft_dipole_3d_occ_025_to_virt_019,5.838862288863,0.071381211282,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,19,-1.670297716523,4.168564572340,0.009168893838
Ge,eft_dipole_3d_occ_025_to_virt_041,2.905714617018,0.134725173084,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,41,-1.670297716523,1.235416900495,0.034774192628
Ge,eft_dipole_3d_occ_025_to_virt_043,2.905714617018,0.008981678206,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,43,-1.670297716523,1.235416900495,0.002318279509
Ge,eft_dipole_3d_occ_025_to_virt_045,2.905714617018,0.008981678206,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,45,-1.670297716523,1.235416900495,0.002318279509
Ge,eft_dipole_3d_occ_025_to_virt_046,2.905714617018,0.089816782056,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,46,-1.670297716523,1.235416900495,0.023182795085
Ge,eft_dipole_3d_occ_025_to_virt_047,2.905714617018,0.134725173084,true,EFT_CORE_DIPOLE_WILSON_MO_APPROX,3d,25,47,-1.670297716523,1.235416900495,0.034774192628
