atom,channel,delta_Ha,osc,is_core,source
Pb,rpa_001,0.040887218984,0.000000107024,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_002,0.100457476578,0.000001960115,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_004,0.230529591943,0.081961731017,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_005,0.231612461526,0.000288838184,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_006,0.231613832025,0.000000324685,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_007,0.232257866810,0.141115564106,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_008,0.233711052464,0.189773012812,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_009,0.242532156124,0.015241982266,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_010,0.244882962725,0.001808829153,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
Pb,rpa_011,0.245366308069,0.000024191436,true,"PySCF_PSP_{'Pb': [[2, 2], 0.6175, 1, [4.67238428], 3, [0.62235881, 3, [[0.87991768, 2.08114784, -1.4312571], [2.08114784, -5.01469016, 3.69548994], [-1.4312571, 3.69548994, -2.93320421]]], [0.81200202, 2, [[0.15345679, 0.47889785], [0.47889785, -0.56663958]]], [1.02501525, 1, [[0.30170206]]]]}_TDDFT_PBE"
