atom,orbital,r_bohr,u
Ar,1s,0.000245336702769,0.0362980914969
Ar,1s,0.000246896270212,0.0365283808388
Ar,1s,0.000248465751584,0.0367601256532
Ar,1s,0.000250045209906,0.0369933350376
Ar,1s,0.0002516347086,0.0372280181442
Ar,1s,0.000253234311491,0.0374641841817
Ar,1s,0.00025484408281,0.0377018424132
Ar,1s,0.000256464087196,0.0379410021592
Ar,1s,0.0002580943897,0.0381816727952
Ar,1s,0.000259735055784,0.038423863754
Ar,1s,0.000261386151328,0.0386675845253
Ar,1s,0.000263047742631,0.038912844656
Ar,1s,0.000264719896413,0.0391596537507
Ar,1s,0.000266402679817,0.0394080214715
Ar,1s,0.000268096160416,0.039657957539
Ar,1s,0.000269800406208,0.0399094717324
Ar,1s,0.000271515485627,0.0401625738895
Ar,1s,0.00027324146754,0.0404172739071
Ar,1s,0.000274978421253,0.0406735817423
Ar,1s,0.000276726416512,0.0409315074108
Ar,1s,0.000278485523506,0.0411910609893
Ar,1s,0.000280255812871,0.0414522526145
Ar,1s,0.000282037355692,0.0417150924847
Ar,1s,0.000283830223505,0.0419795908576
Ar,1s,0.0002856344883,0.0422457580542
Ar,1s,0.000287450222528,0.0425136044562
Ar,1s,0.000289277499097,0.0427831405075
Ar,1s,0.000291116391381,0.0430543767149
Ar,1s,0.000292966973218,0.0433273236471
Ar,1s,0.000294829318917,0.0436019919368
Ar,1s,0.00029670350326,0.0438783922798
Ar,1s,0.000298589601502,0.0441565354355
Ar,1s,0.000300487689379,0.0444364322273
Ar,1s,0.000302397843107,0.0447180935435
Ar,1s,0.000304320139386,0.0450015303373
Ar,1s,0.000306254655405,0.0452867536261
Ar,1s,0.000308201468844,0.0455737744938
Ar,1s,0.000310160657873,0.0458626040896
Ar,1s,0.000312132301165,0.046153253629
Ar,1s,0.000314116477887,0.0464457343942
Ar,1s,0.000316113267714,0.0467400577339
Ar,1s,0.000318122750824,0.0470362350646
Ar,1s,0.000320145007908,0.0473342778696
Ar,1s,0.000322180120167,0.0476341977011
Ar,1s,0.000324228169319,0.0479360061784
Ar,1s,0.000326289237603,0.0482397149909
Ar,1s,0.000328363407779,0.0485453358959
Ar,1s,0.000330450763134,0.0488528807201
Ar,1s,0.000332551387483,0.0491623613608
Ar,1s,0.000334665365177,0.0494737897848
Ar,1s,0.000336792781099,0.0497871780291
Ar,1s,0.000338933720675,0.0501025382022
Ar,1s,0.000341088269873,0.0504198824832
Ar,1s,0.000343256515206,0.0507392231234
Ar,1s,0.000345438543739,0.0510605724453
Ar,1s,0.00034763444309,0.0513839428445
Ar,1s,0.000349844301433,0.0517093467887
Ar,1s,0.000352068207504,0.0520367968191
Ar,1s,0.000354306250601,0.0523663055498
Ar,1s,0.000356558520592,0.0526978856692
Ar,1s,0.000358825107914,0.0530315499397
Ar,1s,0.000361106103581,0.0533673111982
Ar,1s,0.000363401599185,0.0537051823572
Ar,1s,0.000365711686899,0.0540451764039
Ar,1s,0.000368036459482,0.0543873064014
Ar,1s,0.000370376010286,0.0547315854889
Ar,1s,0.000372730433251,0.0550780268822
Ar,1s,0.000375099822919,0.055426643874
Ar,1s,0.00037748427443,0.0557774498347
