atom,orbital,r_bohr,R
Ar,2s,0.00705220898054,-37.1699964469
Ar,2s,0.00709703878139,-37.1391091498
Ar,2s,0.00714215355834,-37.1080432408
Ar,2s,0.00718755512295,-37.0767981991
Ar,2s,0.00723324529828,-37.0453735088
Ar,2s,0.00727922591898,-37.0137686578
Ar,2s,0.00732549883137,-36.9819831368
Ar,2s,0.0073720658935,-36.9500164386
Ar,2s,0.00741892897524,-36.9178680564
Ar,2s,0.00746608995833,-36.8855374834
Ar,2s,0.00751355073649,-36.8530242115
Ar,2s,0.00756131321548,-36.8203277301
Ar,2s,0.00760937931314,-36.787447525
Ar,2s,0.00765775095955,-36.7543830779
Ar,2s,0.00770643009703,-36.7211338646
Ar,2s,0.00775541868025,-36.6876993543
Ar,2s,0.00780471867632,-36.6540790086
Ar,2s,0.00785433206482,-36.6202722804
Ar,2s,0.00790426083796,-36.5862786131
Ar,2s,0.00795450700057,-36.5520974389
Ar,2s,0.00800507257027,-36.517728179
Ar,2s,0.00805595957746,-36.4831702416
Ar,2s,0.00810717006549,-36.4484230215
Ar,2s,0.00815870609065,-36.4134858993
Ar,2s,0.00821056972236,-36.3783582402
Ar,2s,0.00826276304314,-36.3430393935
Ar,2s,0.00831528814878,-36.3075286919
Ar,2s,0.00836814714839,-36.2718254505
Ar,2s,0.00842134216447,-36.2359289661
Ar,2s,0.00847487533304,-36.1998385171
Ar,2s,0.00852874880368,-36.1635533623
Ar,2s,0.00858296473963,-36.1270727408
Ar,2s,0.00863752531789,-36.0903958711
Ar,2s,0.0086924327293,-36.0535219512
Ar,2s,0.00874768917863,-36.0164501578
Ar,2s,0.00880329688465,-35.9791796465
Ar,2s,0.00885925808025,-35.9417095507
Ar,2s,0.00891557501251,-35.9040389824
Ar,2s,0.00897224994279,-35.8661670312
Ar,2s,0.00902928514683,-35.828092765
Ar,2s,0.00908668291483,-35.7898152292
Ar,2s,0.00914444555156,-35.7513334474
Ar,2s,0.00920257537643,-35.7126464213
Ar,2s,0.0092610747236,-35.6737531307
Ar,2s,0.00931994594206,-35.6346525339
Ar,2s,0.00937919139575,-35.5953435678
Ar,2s,0.00943881346361,-35.5558251487
Ar,2s,0.00949881453973,-35.5160961721
Ar,2s,0.00955919703341,-35.4761555137
Ar,2s,0.00961996336924,-35.4360020296
Ar,2s,0.00968111598727,-35.395634557
Ar,2s,0.00974265734303,-35.3550519148
Ar,2s,0.00980458990766,-35.3142529043
Ar,2s,0.00986691616801,-35.27323631
Ar,2s,0.00992963862676,-35.2320009004
Ar,2s,0.00999275980246,-35.1905454285
Ar,2s,0.0100562822297,-35.1488686334
Ar,2s,0.0101202084592,-35.1069692405
Ar,2s,0.0101845410578,-35.0648459628
Ar,2s,0.0102492826088,-35.0224975022
Ar,2s,0.0103144357119,-34.9799225498
Ar,2s,0.0103800029831,-34.9371197878
Ar,2s,0.0104459870553,-34.8940878901
Ar,2s,0.010512390578,-34.8508255235
Ar,2s,0.0105792162177,-34.8073313493
Ar,2s,0.0106464666576,-34.7636040237
Ar,2s,0.0107141445981,-34.7196421997
Ar,2s,0.0107822527568,-34.6754445282
Ar,2s,0.0108507938686,-34.6310096589
Ar,2s,0.0109197706856,-34.586336242
Ar,2s,0.0109891859775,-34.5414229289
Ar,2s,0.0110590425317,-34.496268374
Ar,2s,0.0111293431532,-34.4508712357
Ar,2s,0.0112000906649,-34.4052301775
Ar,2s,0.0112712879075,-34.3593438695
Ar,2s,0.01134293774,-34.3132109893
Ar,2s,0.0114150430394,-34.2668302237
Ar,2s,0.0114876067011,-34.2202002691
Ar,2s,0.0115606316387,-34.1733198333
Ar,2s,0.0116341207845,-34.1261876365
Ar,2s,0.0117080770894,-34.078802412
Ar,2s,0.0117825035231,-34.0311629077
Ar,2s,0.0118574030742,-33.9832678867
Ar,2s,0.0119327787501,-33.9351161286
Ar,2s,0.0120086335775,-33.8867064301
Ar,2s,0.0120849706023,-33.838037606
Ar,2s,0.0121617928897,-33.7891084902
Ar,2s,0.0122391035245,-33.7399179359
Ar,2s,0.0123169056111,-33.6904648167
Ar,2s,0.0123952022735,-33.6407480272
Ar,2s,0.0124739966556,-33.5907664831
Ar,2s,0.0125532919215,-33.5405191225
Ar,2s,0.0126330912551,-33.4900049053
Ar,2s,0.0127133978606,-33.4392228143
Ar,2s,0.0127942149629,-33.3881718552
Ar,2s,0.012875545807,-33.3368510567
Ar,2s,0.0129573936586,-33.2852594707
Ar,2s,0.0130397618044,-33.2333961723
Ar,2s,0.0131226535517,-33.1812602598
Ar,2s,0.013206072229,-33.1288508544
Ar,2s,0.0132900211859,-33.0761671002
Ar,2s,0.0133745037934,-33.0232081639
Ar,2s,0.0134595234437,-32.9699732344
Ar,2s,0.0135450835508,-32.9164615221
Ar,2s,0.0136311875503,-32.8626722591
Ar,2s,0.0137178388995,-32.8086046978
Ar,2s,0.013805041078,-32.7542581107
Ar,2s,0.0138927975872,-32.6996317898
Ar,2s,0.0139811119509,-32.6447250455
Ar,2s,0.0140699877154,-32.5895372059
Ar,2s,0.0141594284493,-32.534067616
Ar,2s,0.0142494377442,-32.4783156367
Ar,2s,0.0143400192142,-32.4222806435
Ar,2s,0.0144311764966,-32.3659620261
Ar,2s,0.0145229132518,-32.3093591865
Ar,2s,0.0146152331632,-32.2524715387
Ar,2s,0.0147081399381,-32.1952985069
Ar,2s,0.014801637307,-32.1378395245
Ar,2s,0.0148957290241,-32.080094033
Ar,2s,0.0149904188678,-32.0220614807
Ar,2s,0.0150857106401,-31.9637413215
Ar,2s,0.0151816081675,-31.9051330134
Ar,2s,0.0152781153006,-31.8462360175
Ar,2s,0.0153752359146,-31.7870497968
Ar,2s,0.0154729739093,-31.7275738146
Ar,2s,0.0155713332093,-31.6678075335
Ar,2s,0.0156703177642,-31.6077504143
Ar,2s,0.0157699315486,-31.5474019146
Ar,2s,0.0158701785623,-31.4867614876
Ar,2s,0.0159710628309,-31.4258285812
Ar,2s,0.016072588405,-31.3646026367
Ar,2s,0.0161747593616,-31.3030830879
Ar,2s,0.0162775798031,-31.24126936
Ar,2s,0.0163810538583,-31.1791608687
Ar,2s,0.016485185682,-31.1167570194
Ar,2s,0.0165899794555,-31.0540572061
Ar,2s,0.0166954393869,-30.9910608111
Ar,2s,0.0168015697107,-30.9277672039
Ar,2s,0.0169083746886,-30.864175741
Ar,2s,0.0170158586092,-30.8002857648
Ar,2s,0.0171240257884,-30.7360966038
Ar,2s,0.0172328805697,-30.6716075718
Ar,2s,0.0173424273239,-30.6068179678
Ar,2s,0.0174526704499,-30.5417270757
Ar,2s,0.0175636143744,-30.4763341643
Ar,2s,0.0176752635523,-30.4106384872
Ar,2s,0.0177876224666,-30.3446392832
Ar,2s,0.0179006956293,-30.2783357758
Ar,2s,0.0180144875805,-30.2117271742
Ar,2s,0.0181290028895,-30.1448126731
Ar,2s,0.0182442461546,-30.0775914536
Ar,2s,0.0183602220033,-30.0100626831
Ar,2s,0.0184769350925,-29.9422255169
Ar,2s,0.0185943901088,-29.8740790977
Ar,2s,0.0187125917684,-29.8056225576
Ar,2s,0.0188315448177,-29.7368550181
Ar,2s,0.0189512540331,-29.6677755914
Ar,2s,0.0190717242215,-29.5983833815
Ar,2s,0.0191929602202,-29.5286774851
Ar,2s,0.0193149668973,-29.4586569929
Ar,2s,0.0194377491521,-29.3883209909
Ar,2s,0.0195613119146,-29.3176685617
Ar,2s,0.0196856601465,-29.2466987856
Ar,2s,0.0198107988408,-29.1754107423
Ar,2s,0.0199367330224,-29.1038035125
Ar,2s,0.0200634677482,-29.0318761789
Ar,2s,0.020191008107,-28.9596278281
Ar,2s,0.0203193592201,-28.8870575522
Ar,2s,0.0204485262413,-28.8141644502
Ar,2s,0.0205785143573,-28.7409476298
Ar,2s,0.0207093287877,-28.6674062088
Ar,2s,0.0208409747851,-28.5935393172
Ar,2s,0.0209734576358,-28.5193460982
Ar,2s,0.0211067826594,-28.4448257105
Ar,2s,0.0212409552096,-28.3699773293
Ar,2s,0.0213759806739,-28.2948001486
Ar,2s,0.0215118644742,-28.219293382
Ar,2s,0.0216486120667,-28.1434562651
Ar,2s,0.0217862289426,-28.0672880564
Ar,2s,0.0219247206276,-27.9907880389
Ar,2s,0.0220640926828,-27.9139555218
Ar,2s,0.0222043507046,-27.8367898419
Ar,2s,0.0223455003249,-27.7592903644
Ar,2s,0.0224875472116,-27.6814564848
Ar,2s,0.0226304970683,-27.6032876299
Ar,2s,0.0227743556351,-27.5247832587
Ar,2s,0.0229191286885,-27.4459428638
Ar,2s,0.0230648220418,-27.3667659721
Ar,2s,0.0232114415453,-27.2872521461
Ar,2s,0.0233589930862,-27.2074009842
Ar,2s,0.0235074825894,-27.1272121216
Ar,2s,0.0236569160174,-27.0466852313
Ar,2s,0.0238072993706,-26.9658200239
Ar,2s,0.0239586386875,-26.8846162487
Ar,2s,0.024110940045,-26.8030736939
Ar,2s,0.0242642095586,-26.7211921863
Ar,2s,0.0244184533829,-26.6389715922
Ar,2s,0.0245736777112,-26.556411817
Ar,2s,0.0247298887766,-26.473512805
Ar,2s,0.0248870928515,-26.3902745398
Ar,2s,0.0250452962484,-26.3066970432
Ar,2s,0.0252045053198,-26.2227803758
Ar,2s,0.0253647264586,-26.1385246357
Ar,2s,0.0255259660984,-26.0539299583
Ar,2s,0.0256882307136,-25.9689965159
Ar,2s,0.0258515268199,-25.8837245166
Ar,2s,0.0260158609742,-25.7981142035
Ar,2s,0.0261812397754,-25.712165854
Ar,2s,0.0263476698639,-25.6258797789
Ar,2s,0.0265151579228,-25.539256321
Ar,2s,0.0266837106773,-25.4522958547
Ar,2s,0.0268533348956,-25.3649987839
Ar,2s,0.0270240373888,-25.2773655416
Ar,2s,0.0271958250114,-25.1893965885
Ar,2s,0.0273687046612,-25.1010924114
Ar,2s,0.0275426832803,-25.0124535224
Ar,2s,0.0277177678544,-24.9234804569
Ar,2s,0.0278939654142,-24.834173773
Ar,2s,0.0280712830345,-24.7445340497
Ar,2s,0.0282497278355,-24.6545618858
Ar,2s,0.0284293069825,-24.5642578982
Ar,2s,0.0286100276863,-24.4736227211
Ar,2s,0.0287918972036,-24.3826570043
Ar,2s,0.0289749228373,-24.2913614119
Ar,2s,0.0291591119367,-24.1997366215
Ar,2s,0.0293444718976,-24.1077833227
Ar,2s,0.0295310101631,-24.0155022159
Ar,2s,0.0297187342235,-23.9228940114
Ar,2s,0.0299076516167,-23.8299594285
Ar,2s,0.0300977699285,-23.7366991943
Ar,2s,0.030289096793,-23.6431140428
Ar,2s,0.0304816398928,-23.5492047148
Ar,2s,0.0306754069592,-23.4549719563
Ar,2s,0.0308704057729,-23.3604165186
Ar,2s,0.0310666441639,-23.2655391575
Ar,2s,0.0312641300119,-23.1703406331
Ar,2s,0.0314628712469,-23.0748217093
Ar,2s,0.0316628758491,-22.9789831538
Ar,2s,0.0318641518497,-22.8828257384
Ar,2s,0.0320667073307,-22.7863502382
Ar,2s,0.0322705504254,-22.6895574327
Ar,2s,0.0324756893192,-22.5924481056
Ar,2s,0.0326821322492,-22.4950230452
Ar,2s,0.0328898875049,-22.3972830452
Ar,2s,0.0330989634286,-22.2992289053
Ar,2s,0.0333093684156,-22.2008614316
Ar,2s,0.0335211109146,-22.1021814381
Ar,2s,0.0337341994278,-22.0031897471
Ar,2s,0.0339486425117,-21.9038871906
Ar,2s,0.0341644487771,-21.8042746116
Ar,2s,0.0343816268896,-21.7043528648
Ar,2s,0.0346001855697,-21.6041228189
Ar,2s,0.0348201335934,-21.5035853572
Ar,2s,0.0350414797928,-21.4027413795
Ar,2s,0.0352642330556,-21.301591804
Ar,2s,0.0354884023265,-21.2001375685
Ar,2s,0.0357139966067,-21.0983796324
Ar,2s,0.0359410249548,-20.9963189785
Ar,2s,0.036169496487,-20.8939566146
Ar,2s,0.0363994203774,-20.7912935758
Ar,2s,0.0366308058583,-20.6883309262
Ar,2s,0.0368636622209,-20.5850697606
Ar,2s,0.0370979988154,-20.4815112069
Ar,2s,0.0373338250513,-20.3776564276
Ar,2s,0.0375711503981,-20.273506622
Ar,2s,0.0378099843855,-20.1690630282
Ar,2s,0.0380503366034,-20.0643269245
Ar,2s,0.0382922167033,-19.9592996321
Ar,2s,0.0385356343975,-19.8539825159
Ar,2s,0.0387805994603,-19.7483769872
Ar,2s,0.039027121728,-19.6424845048
Ar,2s,0.0392752110997,-19.5363065772
Ar,2s,0.0395248775371,-19.4298447634
Ar,2s,0.0397761310654,-19.3231006753
Ar,2s,0.0400289817735,-19.2160759783
Ar,2s,0.0402834398144,-19.1087723932
Ar,2s,0.0405395154057,-19.0011916971
Ar,2s,0.0407972188299,-18.8933357248
Ar,2s,0.0410565604348,-18.7852063693
Ar,2s,0.0413175506342,-18.6768055832
Ar,2s,0.0415801999079,-18.5681353793
Ar,2s,0.0418445188024,-18.4591978311
Ar,2s,0.0421105179311,-18.3499950735
Ar,2s,0.0423782079752,-18.2405293031
Ar,2s,0.0426475996834,-18.1308027785
Ar,2s,0.042918703873,-18.0208178204
Ar,2s,0.04319153143,-17.9105768116
Ar,2s,0.0434660933095,-17.8000821971
Ar,2s,0.0437424005364,-17.6893364835
Ar,2s,0.0440204642056,-17.5783422387
Ar,2s,0.0443002954825,-17.4671020918
Ar,2s,0.0445819056034,-17.3556187319
Ar,2s,0.0448653058764,-17.2438949076
Ar,2s,0.045150507681,-17.1319334265
Ar,2s,0.0454375224693,-17.0197371537
Ar,2s,0.0457263617662,-16.907309011
Ar,2s,0.0460170371698,-16.7946519758
Ar,2s,0.0463095603519,-16.68176908
Ar,2s,0.0466039430586,-16.5686634081
Ar,2s,0.0469001971107,-16.4553380966
Ar,2s,0.0471983344039,-16.341796332
Ar,2s,0.0474983669097,-16.2280413495
Ar,2s,0.0478003066757,-16.1140764314
Ar,2s,0.048104165826,-15.9999049058
Ar,2s,0.0484099565619,-15.8855301443
Ar,2s,0.0487176911623,-15.7709555613
Ar,2s,0.0490273819838,-15.6561846115
Ar,2s,0.0493390414619,-15.5412207888
Ar,2s,0.0496526821111,-15.4260676246
Ar,2s,0.0499683165254,-15.3107286862
Ar,2s,0.0502859573788,-15.1952075749
Ar,2s,0.0506056174259,-15.0795079249
Ar,2s,0.0509273095024,-14.9636334018
Ar,2s,0.0512510465257,-14.847587701
Ar,2s,0.0515768414951,-14.7313745464
Ar,2s,0.0519047074928,-14.6149976892
Ar,2s,0.0522346576838,-14.4984609066
Ar,2s,0.0525667053171,-14.3817680011
Ar,2s,0.0529008637258,-14.2649227989
Ar,2s,0.0532371463278,-14.1479291496
Ar,2s,0.0535755666262,-14.030790925
Ar,2s,0.0539161382101,-13.9135120188
Ar,2s,0.0542588747548,-13.7960963459
Ar,2s,0.0546037900227,-13.6785478419
Ar,2s,0.0549508978636,-13.560870463
Ar,2s,0.0553002122152,-13.4430681858
Ar,2s,0.0556517471042,-13.3251450075
Ar,2s,0.056005516646,-13.2071049454
Ar,2s,0.056361535046,-13.0889520379
Ar,2s,0.0567198165999,-12.9706903443
Ar,2s,0.0570803756941,-12.8523239459
Ar,2s,0.0574432268068,-12.7338569459
Ar,2s,0.0578083845077,-12.6152934708
Ar,2s,0.0581758634597,-12.4966376709
Ar,2s,0.0585456784184,-12.3778937215
Ar,2s,0.0589178442336,-12.2590658239
Ar,2s,0.0592923758493,-12.1401582064
Ar,2s,0.0596692883045,-12.021175126
Ar,2s,0.0600485967338,-11.9021208696
Ar,2s,0.0604303163681,-11.782999755
Ar,2s,0.0608144625351,-11.6638161332
Ar,2s,0.0612010506597,-11.5445743893
Ar,2s,0.0615900962652,-11.4252789446
Ar,2s,0.0619816149734,-11.3059342577
Ar,2s,0.0623756225054,-11.1865448268
Ar,2s,0.0627721346824,-11.0671151908
Ar,2s,0.0631711674258,-10.9476499315
Ar,2s,0.0635727367586,-10.8281536749
Ar,2s,0.0639768588056,-10.7086310931
Ar,2s,0.0643835497938,-10.5890869057
Ar,2s,0.0647928260537,-10.4695258816
Ar,2s,0.0652047040194,-10.3499528405
Ar,2s,0.0656192002295,-10.2303726543
Ar,2s,0.066036331328,-10.1107902486
Ar,2s,0.0664561140642,-9.99121060377
Ar,2s,0.0668785652943,-9.87163875661
Ar,2s,0.0673037019815,-9.75207980104
Ar,2s,0.0677315411968,-9.63253888932
Ar,2s,0.0681621001198,-9.51302123289
Ar,2s,0.0685953960392,-9.39353210313
Ar,2s,0.0690314463537,-9.27407683201
Ar,2s,0.0694702685726,-9.15466081252
Ar,2s,0.0699118803163,-9.03528949907
Ar,2s,0.0703562993176,-8.91596840761
Ar,2s,0.0708035434216,-8.79670311576
Ar,2s,0.0712536305872,-8.67749926259
Ar,2s,0.0717065788873,-8.55836254842
Ar,2s,0.0721624065095,-8.43929873434
Ar,2s,0.0726211317574,-8.32031364163
Ar,2s,0.0730827730507,-8.20141315104
Ar,2s,0.0735473489263,-8.08260320182
Ar,2s,0.0740148780387,-7.96388979072
Ar,2s,0.0744853791614,-7.84527897074
Ar,2s,0.0749588711868,-7.72677684981
Ar,2s,0.0754353731278,-7.6083895893
Ar,2s,0.0759149041179,-7.49012340237
Ar,2s,0.0763974834122,-7.37198455224
Ar,2s,0.0768831303884,-7.25397935034
Ar,2s,0.0773718645473,-7.13611415431
Ar,2s,0.0778637055135,-7.01839536594
Ar,2s,0.0783586730367,-6.90082942903
Ar,2s,0.0788567869918,-6.7834228271
Ar,2s,0.0793580673801,-6.66618208114
Ar,2s,0.0798625343303,-6.5491137472
Ar,2s,0.0803702080989,-6.432224414
Ar,2s,0.080881109071,-6.31552070047
Ar,2s,0.0813952577614,-6.19900925332
Ar,2s,0.0819126748156,-6.08269674451
Ar,2s,0.0824333810098,-5.96658986884
Ar,2s,0.0829573972527,-5.85069534145
Ar,2s,0.0834847445858,-5.7350198954
Ar,2s,0.0840154441842,-5.6195702793
Ar,2s,0.0845495173578,-5.50435325495
Ar,2s,0.085086985552,-5.38937559506
Ar,2s,0.0856278703482,-5.27464408106
Ar,2s,0.0861721934653,-5.16016550099
Ar,2s,0.0867199767603,-5.04594664744
Ar,2s,0.0872712422289,-4.93199431563
Ar,2s,0.0878260120067,-4.8183153016
Ar,2s,0.0883843083701,-4.70491640052
Ar,2s,0.0889461537371,-4.59180440507
Ar,2s,0.0895115706681,-4.47898610405
Ar,2s,0.090080581867,-4.366468281
Ar,2s,0.090653210182,-4.25425771307
Ar,2s,0.0912294786066,-4.14236116998
Ar,2s,0.0918094102804,-4.03078541308
Ar,2s,0.09239302849,-3.91953719468
Ar,2s,0.0929803566703,-3.80862325734
Ar,2s,0.0935714184049,-3.6980503335
Ar,2s,0.0941662374274,-3.58782514508
Ar,2s,0.0947648376224,-3.47795440331
Ar,2s,0.0953672430262,-3.36844480869
Ar,2s,0.0959734778278,-3.259303051
Ar,2s,0.0965835663703,-3.15053580955
Ar,2s,0.0971975331512,-3.0421497534
Ar,2s,0.0978154028239,-2.9341515418
Ar,2s,0.0984372001984,-2.82654782466
Ar,2s,0.0990629502426,-2.71934524313
Ar,2s,0.099692678083,-2.61255043025
Ar,2s,0.100326409006,-2.50617001163
Ar,2s,0.100964168458,-2.40021060625
Ar,2s,0.101605982048,-2.2946788272
Ar,2s,0.102251875548,-2.18958128255
Ar,2s,0.102901874893,-2.08492457616
Ar,2s,0.103556006183,-1.98071530851
Ar,2s,0.104214295685,-1.87696007753
Ar,2s,0.104876769831,-1.77366547936
Ar,2s,0.105543455222,-1.67083810913
Ar,2s,0.10621437863,-1.56848456164
Ar,2s,0.106889566993,-1.466611432
Ar,2s,0.107569047425,-1.36522531616
Ar,2s,0.108252847208,-1.26433281136
Ar,2s,0.108940993801,-1.16394051653
Ar,2s,0.109633514835,-1.06405503249
Ar,2s,0.110330438119,-0.964682962071
Ar,2s,0.111031791635,-0.865830910117
Ar,2s,0.111737603548,-0.76750548331
Ar,2s,0.112447902197,-0.669713289872
Ar,2s,0.113162716105,-0.572460939095
Ar,2s,0.113882073975,-0.475755040715
Ar,2s,0.114606004691,-0.379602204121
Ar,2s,0.115334537322,-0.284009037391
Ar,2s,0.116067701123,-0.188982146151
Ar,2s,0.116805525532,-0.0945281322662
Ar,2s,0.117548040177,-0.000653592357421
Ar,2s,0.118295274873,0.0926348838623
Ar,2s,0.119047259624,0.185330715416
Ar,2s,0.119804024626,0.277427332061
Ar,2s,0.120565600266,0.368918176454
Ar,2s,0.121332017124,0.459796706465
Ar,2s,0.122103305975,0.550056397655
Ar,2s,0.12287949779,0.639690745886
Ar,2s,0.123660623737,0.728693270074
Ar,2s,0.12444671518,0.817057515061
Ar,2s,0.125237803685,0.904777054602
Ar,2s,0.126033921017,0.991845494467
Ar,2s,0.126835099144,1.07825647561
Ar,2s,0.127641370236,1.16400367745
Ar,2s,0.128452766668,1.24908082119
Ar,2s,0.129269321022,1.33348167318
Ar,2s,0.130091066086,1.41720004836
Ar,2s,0.130918034856,1.5002298137
Ar,2s,0.131750260538,1.58256489164
Ar,2s,0.13258777655,1.66419926352
Ar,2s,0.133430616522,1.74512697303
Ar,2s,0.134278814297,1.82534212958
Ar,2s,0.135132403934,1.90483891167
Ar,2s,0.135991419708,1.9836115701
Ar,2s,0.136855896112,2.06165443127
Ar,2s,0.13772586786,2.1389619002
Ar,2s,0.138601369883,2.21552846359
Ar,2s,0.139482437336,2.29134869272
Ar,2s,0.140369105599,2.36641724619
Ar,2s,0.141261410275,2.44072887261
Ar,2s,0.142159387194,2.51427841306
Ar,2s,0.143063072413,2.58706080345
Ar,2s,0.143972502219,2.65907107674
Ar,2s,0.14488771313,2.73030436492
Ar,2s,0.145808741895,2.80075590094
Ar,2s,0.146735625497,2.87042102033
Ar,2s,0.147668401154,2.93929516278
Ar,2s,0.148607106322,3.00737387348
Ar,2s,0.149551778694,3.07465280426
Ar,2s,0.150502456201,3.14112771464
Ar,2s,0.151459177018,3.20679447264
Ar,2s,0.152421979562,3.27164905547
Ar,2s,0.153390902492,3.33568755004
Ar,2s,0.154365984715,3.39890615333
Ar,2s,0.155347265385,3.46130117259
Ar,2s,0.156334783904,3.52286902545
Ar,2s,0.157328579926,3.58360623984
Ar,2s,0.158328693355,3.64350945389
Ar,2s,0.15933516435,3.70257541559
Ar,2s,0.160348033326,3.7608009825
Ar,2s,0.161367340953,3.81818312127
Ar,2s,0.162393128161,3.87471890715
Ar,2s,0.163425436139,3.9304055234
Ar,2s,0.16446430634,3.98524026074
Ar,2s,0.165509780477,4.03922051668
Ar,2s,0.166561900532,4.09234379489
Ar,2s,0.167620708751,4.14460770454
Ar,2s,0.168686247649,4.19600995972
Ar,2s,0.169758560014,4.24654837879
Ar,2s,0.170837688903,4.29622088383
Ar,2s,0.171923677646,4.34502550018
Ar,2s,0.173016569853,4.39296035593
Ar,2s,0.174116409405,4.44002368163
Ar,2s,0.175223240468,4.48621380995
Ar,2s,0.176337107484,4.53152917555
Ar,2s,0.17745805518,4.57596831499
Ar,2s,0.178586128568,4.61952986677
Ar,2s,0.179721372943,4.6622125715
Ar,2s,0.180863833891,4.7040152722
Ar,2s,0.182013557287,4.74493691469
Ar,2s,0.183170589296,4.78497654817
Ar,2s,0.184334976378,4.82413332589
Ar,2s,0.185506765289,4.862406506
Ar,2s,0.186686003081,4.89979545248
Ar,2s,0.187872737105,4.93629963625
Ar,2s,0.189067015013,4.97191863639
Ar,2s,0.190268884761,5.00665214149
Ar,2s,0.191478394609,5.0404999511
Ar,2s,0.192695593124,5.07346197735
Ar,2s,0.193920529181,5.10553824657
Ar,2s,0.195153251968,5.13672890116
Ar,2s,0.196393810982,5.16703420136
Ar,2s,0.197642256038,5.19645452726
Ar,2s,0.198898637266,5.22499038077
Ar,2s,0.200163005115,5.25264238766
Ar,2s,0.201435410354,5.27941129969
Ar,2s,0.202715904077,5.30529799669
Ar,2s,0.2040045377,5.33030348865
Ar,2s,0.205301362967,5.35442891792
Ar,2s,0.206606431953,5.37767556118
Ar,2s,0.207919797059,5.4000448316
Ar,2s,0.209241511024,5.42153828078
Ar,2s,0.210571626921,5.44215760069
Ar,2s,0.211910198158,5.46190462557
Ar,2s,0.213257278485,5.48078133362
Ar,2s,0.214612921994,5.49878984869
Ar,2s,0.215977183118,5.51593244181
Ar,2s,0.217350116639,5.53221153257
Ar,2s,0.218731777686,5.54762969038
Ar,2s,0.220122221739,5.56218963554
Ar,2s,0.221521504629,5.57589424016
Ar,2s,0.222929682544,5.58874652894
Ar,2s,0.224346812028,5.60074967969
Ar,2s,0.225772949984,5.61190702374
Ar,2s,0.227208153679,5.62222204609
Ar,2s,0.228652480742,5.63169838539
Ar,2s,0.230105989168,5.64033983372
Ar,2s,0.231568737322,5.64815033617
Ar,2s,0.23304078394,5.65513399017
Ar,2s,0.23452218813,5.66129504471
Ar,2s,0.236013009377,5.66663789924
Ar,2s,0.237513307545,5.6711671025
Ar,2s,0.239023142875,5.67488735105
Ar,2s,0.240542575995,5.67780348765
Ar,2s,0.242071667916,5.67992049954
Ar,2s,0.243610480038,5.6812435164
Ar,2s,0.24515907415,5.6817778083
Ar,2s,0.246717512436,5.6815287834
Ar,2s,0.248285857472,5.68050198555
Ar,2s,0.249864172235,5.67870309178
Ar,2s,0.2514525201,5.67613790965
Ar,2s,0.253050964847,5.67281237449
Ar,2s,0.25465957066,5.66873254664
Ar,2s,0.256278402131,5.66390460847
Ar,2s,0.257907524263,5.65833486151
Ar,2s,0.259547002473,5.6520297234
Ar,2s,0.261196902591,5.64499572492
Ar,2s,0.262857290869,5.63723950692
Ar,2s,0.264528233979,5.62876781731
Ar,2s,0.266209799015,5.61958750804
Ar,2s,0.267902053499,5.60970553213
Ar,2s,0.269605065384,5.59912894071
Ar,2s,0.271318903052,5.58786488014
Ar,2s,0.27304363532,5.5759205892
Ar,2s,0.274779331444,5.56330339632
Ar,2s,0.27652606112,5.55002071691
Ar,2s,0.278283894486,5.53608005085
Ar,2s,0.280052902127,5.52148897995
Ar,2s,0.281833155075,5.50625516563
Ar,2s,0.283624724816,5.49038634667
Ar,2s,0.285427683288,5.47389033709
Ar,2s,0.287242102889,5.45677502411
Ar,2s,0.289068056473,5.43904836626
Ar,2s,0.290905617363,5.42071839166
Ar,2s,0.292754859342,5.40179319629
Ar,2s,0.294615856666,5.38228094253
Ar,2s,0.296488684062,5.3621898577
Ar,2s,0.298373416732,5.34152823272
Ar,2s,0.300270130356,5.32030442098
Ar,2s,0.302178901095,5.29852683716
Ar,2s,0.304099805594,5.27620395621
Ar,2s,0.306032920985,5.25334431242
Ar,2s,0.307978324892,5.22995649854
Ar,2s,0.30993609543,5.20604916495
Ar,2s,0.311906311213,5.1816310189
Ar,2s,0.313889051352,5.15671082374
Ar,2s,0.315884395463,5.13129739826
Ar,2s,0.317892423668,5.10539961593
Ar,2s,0.319913216598,5.07902640423
Ar,2s,0.321946855395,5.05218674392
Ar,2s,0.32399342172,5.0248896683
Ar,2s,0.32605299775,4.99714426242
Ar,2s,0.328125666185,4.96895966224
Ar,2s,0.330211510254,4.94034505369
Ar,2s,0.33231061371,4.91130967176
Ar,2s,0.334423060841,4.88186279936
Ar,2s,0.336548936473,4.8520137662
Ar,2s,0.338688325966,4.82177194747
Ar,2s,0.340841315227,4.79114676247
Ar,2s,0.343007990708,4.76014767306
Ar,2s,0.34518843941,4.72878418205
Ar,2s,0.347382748886,4.69706583133
Ar,2s,0.349591007248,4.66500219998
Ar,2s,0.351813303167,4.63260290217
Ar,2s,0.354049725877,4.59987758488
Ar,2s,0.356300365179,4.56683592551
Ar,2s,0.358565311448,4.53348762936
Ar,2s,0.360844655629,4.49984242683
Ar,2s,0.363138489248,4.46591007065
Ar,2s,0.365446904413,4.43170033278
Ar,2s,0.367769993816,4.39722300128
Ar,2s,0.370107850738,4.36248787699
Ar,2s,0.372460569055,4.32750477012
